Cargo_id;Nome_cargo;Nivel;Descricao
973;Analista Diversidade Senior 973;Senior;Cargo sintetico de Analista Diversidade no nivel Senior para simulacao do dominio RH.
974;Analista Beneficios Especialista 974;Especialista;Cargo sintetico de Analista Beneficios no nivel Especialista para simulacao do dominio RH.
975;Supervisor Operacoes Gestao 975;Gestao;Cargo sintetico de Supervisor Operacoes no nivel Gestao para simulacao do dominio RH.
976;Analista RH Junior 976;Junior;Cargo sintetico de Analista RH no nivel Junior para simulacao do dominio RH.
977;Assistente RH Pleno 977;Pleno;Cargo sintetico de Assistente RH no nivel Pleno para simulacao do dominio RH.
978;Business Partner Senior 978;Senior;Cargo sintetico de Business Partner no nivel Senior para simulacao do dominio RH.
979;Coordenador RH Especialista 979;Especialista;Cargo sintetico de Coordenador RH no nivel Especialista para simulacao do dominio RH.
980;Especialista Dados Gestao 980;Gestao;Cargo sintetico de Especialista Dados no nivel Gestao para simulacao do dominio RH.
981;Analista People Junior 981;Junior;Cargo sintetico de Analista People no nivel Junior para simulacao do dominio RH.
982;Recrutador Pleno 982;Pleno;Cargo sintetico de Recrutador no nivel Pleno para simulacao do dominio RH.
983;Analista Treinamento Senior 983;Senior;Cargo sintetico de Analista Treinamento no nivel Senior para simulacao do dominio RH.
984;Analista Remuneracao Especialista 984;Especialista;Cargo sintetico de Analista Remuneracao no nivel Especialista para simulacao do dominio RH.
985;Gerente RH Gestao 985;Gestao;Cargo sintetico de Gerente RH no nivel Gestao para simulacao do dominio RH.
986;Analista Departamento Pessoal Junior 986;Junior;Cargo sintetico de Analista Departamento Pessoal no nivel Junior para simulacao do dominio RH.
987;Assistente Administrativo Pleno 987;Pleno;Cargo sintetico de Assistente Administrativo no nivel Pleno para simulacao do dominio RH.
988;Analista Diversidade Senior 988;Senior;Cargo sintetico de Analista Diversidade no nivel Senior para simulacao do dominio RH.
989;Analista Beneficios Especialista 989;Especialista;Cargo sintetico de Analista Beneficios no nivel Especialista para simulacao do dominio RH.
990;Supervisor Operacoes Gestao 990;Gestao;Cargo sintetico de Supervisor Operacoes no nivel Gestao para simulacao do dominio RH.
991;Analista RH Junior 991;Junior;Cargo sintetico de Analista RH no nivel Junior para simulacao do dominio RH.
992;Assistente RH Pleno 992;Pleno;Cargo sintetico de Assistente RH no nivel Pleno para simulacao do dominio RH.
993;Business Partner Senior 993;Senior;Cargo sintetico de Business Partner no nivel Senior para simulacao do dominio RH.
994;Coordenador RH Especialista 994;Especialista;Cargo sintetico de Coordenador RH no nivel Especialista para simulacao do dominio RH.
995;Especialista Dados Gestao 995;Gestao;Cargo sintetico de Especialista Dados no nivel Gestao para simulacao do dominio RH.
996;Analista People Junior 996;Junior;Cargo sintetico de Analista People no nivel Junior para simulacao do dominio RH.
997;Recrutador Pleno 997;Pleno;Cargo sintetico de Recrutador no nivel Pleno para simulacao do dominio RH.
998;Analista Treinamento Senior 998;Senior;Cargo sintetico de Analista Treinamento no nivel Senior para simulacao do dominio RH.
999;Analista Remuneracao Especialista 999;Especialista;Cargo sintetico de Analista Remuneracao no nivel Especialista para simulacao do dominio RH.
1000;Gerente RH Gestao 1000;Gestao;Cargo sintetico de Gerente RH no nivel Gestao para simulacao do dominio RH.
